S.No,state_code,latitude,longitude,zip_code,city,name,labels,founded_at,closed_at,period,first_funding_at,last_funding_at,Funding period,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,total_rounds,avg_participants,is_top500,status
319,CA,33.020832,-117.077311,90275,Solana Beach,Metaplace,1,07-01-2006,12/31/2013,2740,01-01-2007,3/15/2010,1169,0.5041,3.7068,2.9863,4.0219,5,3,9400000,4,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,2,4,1,acquired
320,NY,37.402802,-122.117418,10004,New York,TravelMuse,1,4/16/2007,12/31/2013,2451,05-01-2007,06-01-2009,762,0.0411,2.1288,1.7562,4.874,9,3,5600000,4,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1,acquired
321,CA,37.782101,-122.389519,94105,San Francisco,Jambool,1,08-01-2006,12/31/2013,2709,08-01-2008,8/17/2009,381,2.0027,3.0466,3.5836,5.4767,9,2,6000000,2,1,0,0,0,finance,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,2.5,1,acquired
322,GA,33.7862629,-84.3877936,30309,NW Atlanta,Zipcar,1,10/31/2000,12/31/2013,4809,12/20/2002,12/15/2010,2917,2.137,10.1288,10.4164,12.1863,35,4,60704370,3,0,0,0,0,transportation,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,2,2,1,acquired
323,CA,37.7822788,-122.392978,94107,San Francisco,Hitpost,1,04-01-2009,12/31/2013,1735,01-01-2010,4/26/2012,846,0.7534,3.0712,3.9178,4.5041,16,3,2000000,2,1,0,0,0,sports,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.6667,1,acquired
324,CA,37.778551,-122.391686,94107,San Francisco,Home-Account,1,11-01-2008,12/31/2013,1886,4/16/2009,7/16/2009,91,0.4548,0.7041,0.5808,1.737,5,2,1000000,3,1,0,0,0,finance,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,5.5,1,acquired
325,PA,40.012771,-75.239234,19004,Bala Cynwyd,PayParade Pictures,0,10/17/2007,1/27/2012,1563,12-01-2008,3/13/2009,102,1,1,1,1,3,2,200000,2,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,2,1,closed
326,CA,37.628328,-122.420814,94066,San Bruno,Planet Metrics,0,01-01-2007,02-07-2011,1498,11-12-2008,11-12-2008,0,2,2,0,2,2,1,2300000,2,1,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,closed
327,CA,37.7885714,-122.4035985,94108,San Francisco,kwiry,0,01-01-2006,4/23/2009,1208,3/20/2008,3/20/2008,0,2,2,1,3,5,1,1000000,4,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,closed
328,CA,37.779624,-122.391236,94107,San Francisco,imeem,1,11-01-2003,12/31/2013,3713,09-01-2004,08-01-2009,1795,0.8356,5.7534,4.9781,7.0301,13,5,24750000,3,1,0,0,0,music,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,2,2.4,1,acquired
329,IL,42.055849,-87.694664,60201,Evanston,Amadesa,0,5/15/2005,07-01-2013,2969,12-03-2007,10-05-2011,1402,3,6,7,7,15,2,12800000,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1,closed
330,CA,37.4305755,-122.0971389,94043,Mountain View,Cast Iron Systems,1,01-01-2001,12/31/2013,4747,3/28/2005,7/29/2007,853,4.2384,6.5753,7.0027,7.0027,10,2,30500000,1,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,4.5,1,acquired
331,CA,33.133524,-117.254593,92010,Carlsbad,Aptera,0,01-01-2003,12-01-2011,3256,7/25/2008,7/13/2011,1083,6,9,6,8,3,3,36300000,2,1,0,0,0,automotive,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1.5,1,closed
332,CA,37.779281,-122.419236,94111,San Francisco,RentJuice,1,01-01-2008,12/31/2013,2191,03-04-2010,1/31/2011,333,2.1726,3.0849,3.0877,4.7753,7,3,6693782,3,1,0,0,0,real_estate,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.6667,1,acquired
333,CA,32.901049,-117.192656,92121,San Diego,Verari Systems,0,01-01-1996,01-01-2010,5114,06-05-2007,06-05-2007,0,11,11,0,0,1,1,20000000,0,1,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,5,1,closed
334,CA,37.316653,-122.05074,95014,Cupertino,Parascale,1,01-01-2005,12/31/2013,3286,6/23/2008,6/23/2008,0,3.4767,3.4767,3.6849,5.6274,8,1,11370000,3,1,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,1,acquired
335,CA,34.090368,-118.393064,90069,West Hollywood,Geni,1,06-01-2006,12/31/2013,2770,01-01-2007,1/19/2009,749,0.5863,2.6384,3.5425,6.0712,13,3,16500000,4,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1.3333,1,acquired
336,CA,37.794891,-122.397901,94111,San Franciso,Zentact,0,09-01-2008,01-01-2012,1217,09-01-2008,09-01-2008,0,0,0,3,3,3,1,250000,1,1,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,closed
337,NY,40.7043822,-73.9865717,10010,New York,Outside.in,1,08-01-2006,12/31/2013,2709,02-01-2007,12-08-2009,1041,0.5041,3.3562,3.4219,7.2274,9,5,14400000,5,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,5.8,1,acquired
338,NY,40.756054,-73.986951,10001,New York,Salesforce Buddy Media,1,09-01-2007,12/31/2013,2313,09-01-2007,8/15/2011,1444,0,3.9562,4.7616,5.1507,24,5,90000000,3,0,1,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,4,3.8,1,acquired
339,CA,37.797435,-122.403175,94017,San Francisco,Vizu Corporation,1,2/14/2005,12/31/2013,3242,2/20/2006,04-09-2012,2240,1.0164,7.1534,5.6959,8.1781,10,4,13075000,2,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,4,1,acquired
340,CA,37.388077,-122.08316,94041,Mountain View,Zing Systems,1,06-01-2007,12/31/2013,2405,12-01-2006,01-01-2007,31,-0.4986,-0.4137,-0.4986,5.7699,10,2,26000000,4,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2,2.5,1,acquired
341,MA,42.504817,-71.195611,1803,Burlington,DynamicOps,1,01-01-2008,12/31/2013,2191,2/28/2011,09-09-2011,193,3.1616,3.6904,3.0027,4.5041,6,2,16300000,2,0,0,1,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,1,acquired
342,TX,30.409765,-97.75101,78759,Austin,Movero Technology,1,01-01-2003,06-01-2013,3804,6/14/2007,3/23/2010,1013,4,7,7,7,5,2,5992316,1,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,acquired
343,CA,32.962655,-117.189656,92130,San Diego,Elevation Pharmaceuticals,1,01-01-2007,12/31/2013,2556,1/21/2010,01-04-2012,713,3.0575,5.011,0,0,2,4,89400001,0,1,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,2,4.3333,1,acquired
344,CA,37.4233698,-122.0986859,94303,Palo Alto,Punch Entertainment,0,05-10-2005,4/16/2012,2533,2/27/2006,2/27/2006,0,1,1,5,5,4,1,1200000,1,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,closed
345,NY,40.729839,-73.991781,10003,New York,Stickybits,0,01-01-2009,08-01-2012,1308,03-09-2010,5/19/2010,71,1,1,1,3,7,2,1900000,2,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2.5,1,closed
346,CA,37.779281,-122.419236,94108,San Francisco,Ecast,0,01-01-1999,02-12-2012,4790,05-07-2008,5/26/2011,1114,9,12,7,11,9,3,30300000,2,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,4.5,1,closed
347,NY,40.730646,-73.986614,10013,New York,lifeIO,0,8/29/2006,03-03-2012,2013,8/29/2008,8/29/2008,0,2,2,0,0,4,1,500000,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,closed
348,CA,34.049767,-118.459387,90405,Santa Monica,EdgeCast Networks,1,08-01-2006,12/31/2013,2709,08-01-2006,7/18/2013,2543,0,6.9671,6.4247,7.3562,19,5,74000000,2,1,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,4,1.75,1,acquired
349,TX,32.945354,-96.708874,75081,Richardson,Sirific Wireless,1,01-01-2000,12/31/2013,5113,02-12-2007,02-12-2007,0,7.1205,7.1205,0,0,3,1,18800000,0,0,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,7,1,acquired
350,MI,42.8138649,-86.023846,49464,Zeeland,Revetto,0,01-01-2009,5/18/2009,137,05-01-2009,05-01-2009,0,0,0,0,0,3,1,20000,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,closed
351,VA,38.969532,-77.385948,20170,Herndon,ZoomSafer,1,01-01-2009,12/31/2013,1825,03-01-2009,03-07-2011,736,0.1616,2.1781,1.5096,2.1781,3,4,3350000,2,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1.5,0,acquired
352,NJ,40.944543,-74.075419,7652,Paramus,AkaRx,1,01-01-2005,12/31/2013,3286,01-07-2010,01-07-2010,0,5.0192,5.0192,0,0,1,1,26100000,0,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,acquired
353,PA,40.441694,-79.990086,15213,Pittsburgh,Lama Lab,0,01-01-2009,06-01-2013,1612,5/31/2010,07-08-2011,403,1,3,0,0,0,2,1213066,0,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,closed
354,CA,37.425359,-122.1389633,94306,Palo Alto,Buysight,1,01-01-2008,12/31/2013,2191,11-04-2008,3/21/2012,1233,0.8438,4.2219,0.7616,4.9288,18,3,24030000,3,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,3.6667,1,acquired
355,CA,37.764169,-122.402021,94110,San Francisco,TripIt,1,10-01-2006,12/31/2013,2648,04-01-2007,03-04-2010,1068,0.4986,3.4247,1.9863,5.9616,14,3,13100000,5,1,0,0,0,travel,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,2,1.6667,1,acquired
356,NY,40.757929,-73.985506,10010,New York,Pinch Media,1,04-01-2008,12/31/2013,2100,05-01-2008,01-06-2010,615,0.0822,1.7671,0.3014,5.0082,6,3,560001,5,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.5,1,acquired
357,MN,44.9773,-93.265469,55311,Minneapolis,Enstratius,1,01-01-2009,12/31/2013,1825,11-07-2011,11-07-2011,0,2.8493,2.8493,2.9068,4.1918,7,1,3500000,3,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,acquired
358,MA,42.368633,-71.075305,2210,Boston,Jumptap,1,01-01-2005,12/31/2013,3286,03-01-2005,07-02-2012,2680,0.1616,7.5041,7.0521,8.6192,45,7,121500000,3,0,0,1,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,4,4.5,1,acquired
359,CA,37.409096,-121.943191,95134,San Jose,WiChorus,1,01-01-2005,12/31/2013,3286,12/22/2005,11-04-2008,1048,0.9726,3.8438,2,2,18,4,42500000,1,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,3,2.5,1,acquired
360,NC,35.996653,-78.901805,27713,Durham,Hatteras Networks,1,01-01-2000,12/31/2013,5113,06-08-2005,06-01-2006,358,5.4384,6.4192,6.0055,6.0055,26,2,36000000,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,3.5,1,acquired
361,CA,37.793949,-122.398062,94111,San Francisco,Focus,0,08-01-2005,9/15/2012,2602,03-06-2008,03-06-2008,0,3,3,3,5,7,1,12170000,2,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,closed
362,NY,40.730646,-73.986614,10005,New York,easy2comply (Dynasec),1,01-01-2002,12/31/2013,4382,10-02-2007,10-02-2007,0,5.7534,5.7534,8.0055,9.8356,4,1,1000000,2,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,acquired
363,CA,38.88521,-76.998641,94107,San Francisco,Socialize,1,07-01-2008,12/31/2013,2009,11-01-2011,06-07-2012,219,3.337,3.937,-2.4986,4.7205,5,3,1820000,4,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,acquired
364,WA,30.6324797,-86.9843446,98033,Kirkland,Clearwire,1,10-01-2003,12/31/2013,3744,05-06-2008,2/27/2013,1758,4.6,9.4164,5.2575,9.7753,19,4,5700000000,2,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,1,acquired
365,TX,32.960431,-96.83026,75001,Addison,CREDANT Technologies,1,01-01-2001,12/31/2013,4747,12/20/2007,12/20/2007,0,6.9699,6.9699,0.0849,11.9699,6,1,5000000,2,0,0,0,1,security,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,5,1,acquired
366,NY,40.750519,-73.993494,10001,New York,Exclusively.in,1,01-01-2010,12/31/2013,1460,11-03-2010,5/29/2011,207,0.8384,1.4055,1.6356,1.6356,4,2,18800000,1,0,1,0,0,fashion,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,2.5,1,acquired
367,CA,37.406914,-122.09037,94043,Mountain View,Avidia,1,01-01-2003,12/31/2013,4017,05-06-2005,05-09-2006,368,2.3452,3.3534,0,0,3,2,72300000,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,4.5,1,acquired
368,CA,33.685697,-117.825982,92612,Irvine,PayDivvy,1,03-06-2009,12/31/2013,1761,1/15/2009,4/27/2012,1198,-0.137,3.1452,-2.0932,4.4082,3,3,1310000,4,1,0,0,0,social,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,acquired
369,MA,42.479262,-71.152277,1801,Woburn,Octavian,0,01-01-2003,02-01-2011,2953,06-01-2005,10-10-2007,861,2,5,4,4,2,2,15000000,1,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2.5,1,closed
370,NY,40.7516611,-73.9843328,10011,New York,KickApps,1,03-01-2004,12/31/2013,3592,06-01-2006,11/25/2008,908,2.2521,4.7397,5.337,7.274,22,3,39007789,5,0,1,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,3,3,1,acquired
371,MA,42.504817,-71.195611,1803,Burlington,Airwide Solutions,1,01-01-2004,12/31/2013,3652,1/25/2006,1/25/2006,0,2.0685,2.0685,-1.9151,-1.9151,3,1,25000000,1,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,1,acquired
372,MA,42.360253,-71.058291,2210,Boston,Localocracy,1,01-01-2009,12/31/2013,1825,05-01-2009,02-04-2011,644,0.3288,2.0932,1.3288,2.7534,4,3,172500,2,0,0,1,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,acquired
373,NY,40.730646,-73.986614,10013,New York City,Pixable,1,03-12-2009,12/31/2013,1755,11-10-2010,4/22/2011,163,1.6658,2.1123,2.3041,3.5507,23,2,6100000,2,0,1,0,0,social,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,1,1,acquired
374,CA,37.862592,-122.493561,94939,Larkspur,mFoundry,1,01-01-2004,12/31/2013,3652,3/21/2006,12-05-2011,2085,2.2192,7.9315,1.6685,9.0904,7,3,40300000,5,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,2,4,1,acquired
375,CA,34.098242,-118.35697,90046,Los Angeles,Bevvy,0,01-08-2011,01-01-2012,358,5/20/2011,5/20/2011,0,0,0,0,1,9,1,100000,3,1,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,closed
376,WA,47.6399006,-122.1914274,98104,Seattle,Livemocha,1,09-01-2007,12/31/2013,2313,01-01-2008,2/25/2013,1882,0.3342,5.4904,2.7507,5.589,14,5,19389998,2,0,0,0,0,education,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,3,1.5,1,acquired
377,CA,37.626166,-122.411025,94066,San Bruno,IronPort Systems,1,01-01-2000,12/31/2013,5113,6/25/2002,10/25/2004,853,2.4822,4.8192,5.5863,11.9452,21,2,61500000,3,1,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,2,4,1,acquired
378,CA,37.779281,-122.419236,94108,San Francisco,Crowdcast,1,01-01-2007,12/31/2013,2556,06-10-2010,06-10-2010,0,3.4411,3.4411,4.0027,5.7178,6,1,6000000,2,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,acquired
379,MA,42.360253,-71.058291,2114,Boston,Where,1,01-01-2004,12/31/2013,3652,12/31/2003,01-01-2009,1828,-0.0027,5.0055,4.9507,7.3726,23,4,19100000,6,0,0,1,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,3,2.5,1,acquired
380,NY,40.756054,-73.986951,10003,New York,Pictela,1,10/17/2008,12/31/2013,1901,01-06-2009,11-06-2010,669,0.2219,2.0548,0.0411,3.9178,8,4,3499997,3,0,1,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1.5,1,acquired
381,CA,37.502742,-122.211281,94063,Redwood City,Grouply,1,03-01-2006,01-01-2012,2132,06-01-2007,1/14/2008,227,1,2,5,5,13,3,2600000,2,1,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,3.6667,1,acquired
382,CA,37.779281,-122.419236,94103,San Francisco,Storify,1,12-11-2009,12/31/2013,1481,07-01-2009,02-03-2011,582,-0.4466,1.1479,3.0603,3.7479,14,3,2023000,2,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1.3333,1,acquired
383,CA,33.685697,-117.825982,92618,Irvine,Axiom Microdevices,1,01-01-2002,12/31/2013,4382,02-08-2007,02-08-2007,0,5.1068,5.1068,0,0,3,1,25000000,0,1,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,1,acquired
384,CA,34.019657,-118.487549,90404,Santa Monica,ShoeDazzle,1,03-01-2009,12/31/2013,1766,11/19/2009,10-03-2012,1049,0.7205,3.5945,2.8384,4.0192,17,4,66000000,4,1,0,0,0,fashion,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,3,2.3333,1,acquired
385,NY,40.74929,-73.981328,10016,New York,LiftDNA,1,09-01-2009,12/31/2013,1582,02-01-2011,02-11-2011,10,1.4192,1.4466,1.663,1.663,5,2,1000000,1,0,1,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.5,0,acquired
386,CA,37.424298,-122.139809,94306,Palo Alto,Onavo,1,01-01-2010,12/31/2013,1460,05-01-2011,1/24/2012,268,1.3288,2.063,3.2493,3.7836,11,2,13000000,2,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3,1,acquired
387,MA,42.37564,-71.2358,2451,Waltham,Pyxis Mobile,0,01-01-1998,08-01-2012,5326,09-09-2005,01-10-2012,2314,8,14,13,14,3,3,24150000,2,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2.3333,1,closed
388,CA,37.354469,-121.990433,95051,Santa Clara,Link_A_Media Devices,0,01-01-2004,01-01-2013,3288,11-02-2009,3/20/2012,869,6,8,0,0,4,3,47218498,0,1,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,2,3.3333,1,closed
389,MA,42.37564,-71.2358,2451,Waltham,Guardium,1,01-01-2002,12/31/2013,4382,08-12-2005,5/17/2006,278,3.6137,4.3753,0,7.9178,1,2,11800000,2,0,0,1,0,search,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,4.5,1,acquired
390,NV,35.96544,-115.106579,89052,Henderson,Trooval,0,09-01-2008,02-01-2011,883,04-07-2010,11-05-2010,212,2,2,0,0,2,2,2387481,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,closed
391,MA,42.346743,-71.076632,2116,Boston,Compete,1,01-01-2000,12/31/2013,5113,11-01-2000,08-01-2007,2464,0.8356,7.5863,11.589,13.5863,35,4,33000000,5,0,0,1,0,consulting,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,3,2.5,1,acquired
392,VA,38.872668,-77.367981,22102,McLean,Rollstream,1,01-01-2005,12/31/2013,3286,09-03-2007,11/18/2008,442,2.6712,3.8822,4.0027,7.3205,4,2,7500000,3,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1.5,1,acquired
393,CA,37.404788,-121.940842,95134,San Jose,NeoGuide Systems,1,01-01-2000,12/31/2013,5113,9/29/2006,9/29/2006,0,6.7479,6.7479,4.0027,4.0027,3,1,25000000,1,1,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,acquired
394,CA,37.386778,-121.966277,95054,Santa Clara,Accept Software,1,01-01-2002,12/31/2013,4382,9/16/2005,12/14/2010,1915,3.7096,8.9562,4.0027,4.0027,7,4,25305000,1,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3,2,1,acquired
395,CA,37.444531,-122.163352,94301,Palo Alto,Milo,1,01-01-2008,12/31/2013,2191,11-01-2008,11/24/2009,388,0.8356,1.8986,2.3014,3.8356,21,2,4950000,3,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,12.5,1,acquired
396,CA,37.379684,-121.97514,95054,Santa Clara,Mimosa Systems,1,8/29/2003,12/31/2013,3777,12-05-2005,01-12-2010,1499,2.2712,6.3781,0,0,8,6,53816776,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,3,5,1,acquired
397,NY,37.809782,-122.417306,10003,New York,Surphace,1,06-01-2005,12/31/2013,3135,04-01-2005,05-01-2006,395,-0.1671,0.9151,2.674,8.3836,15,2,3500000,4,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,5.5,1,acquired
398,CA,37.388869,-122.072353,94041,Mountain View,Cloudmeter,1,04-01-2007,12/31/2013,2466,4/27/2012,4/27/2012,0,5.0767,5.0767,4.7562,6.0466,7,1,5000000,2,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,acquired
399,CA,37.384756,-122.087712,94010,Burlingame,Zecter,1,06-01-2007,12/31/2013,2405,06-01-2007,12/14/2009,927,0,2.5397,3.7699,5.9233,9,3,2515000,3,1,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1.6667,1,acquired
400,MA,42.6161515,-71.3258687,1851,Lowell,Dimdim,1,01-01-2006,12/31/2013,2921,02-01-2007,07-01-2008,516,1.0849,2.4986,2.5205,5.0192,10,2,8400000,3,0,0,1,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1,acquired
401,CA,34.01695,-118.451933,90405,Santa Monica,TeleFlip,0,01-01-2004,01-01-2008,1461,08-01-2006,01-01-2008,518,3,4,2,5,5,2,4900000,3,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,closed
402,WA,47.614422,-122.192337,98004,Bellevue,MessageGate,0,01-01-2001,7/16/2012,4214,4/18/2005,4/18/2005,0,4,4,5,5,3,1,5000000,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,closed
403,NY,40.825655,-73.467622,11797,Woodbury,Cloverleaf Communications,1,01-01-2001,12/31/2013,4747,6/28/2005,6/28/2005,0,4.4904,4.4904,0,0,2,1,11000000,0,0,1,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3,1,acquired
404,CA,37.381876,-121.95993,95054,Santa Clara,SkyPilot Networks,1,01-01-2000,12/31/2013,5113,01-01-2001,04-01-2008,2647,1.0027,8.2548,0,0,6,4,68400000,0,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,3,4,1,acquired
405,CA,37.779281,-122.419236,94103,San Francisco,Zencoder,1,01-01-2007,12/31/2013,2556,02-01-2010,04-12-2011,435,3.0877,4.2795,3.6356,4.6685,7,2,2000000,2,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,8.5,1,acquired
406,NY,40.730646,-73.986614,10010,New York,Storm Exchange,0,04-01-2006,03-12-2009,1076,12-01-2006,03-04-2008,459,1,2,0,0,2,2,10800000,1,0,1,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,2,1,closed
407,NY,40.729839,-73.991781,10003,New York,The Huffington Post,1,05-09-2005,12/31/2013,3158,05-01-2005,08-01-2010,1918,-0.0219,5.2329,5.7616,7.4877,31,5,37000000,3,0,1,0,0,news,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,3,2.5,1,acquired
408,CA,37.419347,-122.089639,94043,Mountain View,Exaprotect,1,01-01-2004,12/31/2013,3652,07-10-2006,07-10-2006,0,2.5233,2.5233,4.0027,9.8849,5,1,7660000,3,1,0,0,0,security,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,6,1,acquired
409,MA,42.537592,-71.51201,1460,Littleton,Akorri Networks,1,01-01-2005,12/31/2013,3286,05-05-2005,3/23/2010,1783,0.3397,5.2247,3,6.0329,5,4,48730000,3,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,3,3,1,acquired
410,CA,34.054935,-118.244476,90032,Los Angeles,Giiv,0,01-01-2009,08-01-2012,1308,01-01-2009,06-01-2010,516,0,1,1,1,1,2,3350000,1,1,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,2.5,1,closed
411,CA,34.141876,-118.132377,91203,Glendale,MyShape,0,09-01-2003,04-01-2013,3500,7/17/2007,11-10-2010,1212,4,7,3,7,3,4,28000000,2,1,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,2,3,1,closed
